Version,File Name,LOC,LOC_added,LOC_deleted,LOC_modified,NAuth,NR,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_churn,...,...,...,...,Buggy
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/AbstractComponent.java,19,0,0,0,1,0,0,0.0,0,0,0.0,19,19,19,19,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/util/AsyncCloseable.java,10,0,0,0,1,0,0,0.0,0,0,0.0,10,10,10,10,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/store/MVCCStoreFactoryImpl.java,225,12,0,0,5,7,5,1.7142857142857142,37,14,5.285714285714286,225,225,225,225,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/WriteFlag.java,37,3,0,0,3,3,2,1.0,9,7,3.0,37,37,37,37,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,12,1,0,0,2,1,1,1.0,0,0,0.0,12,12,12,12,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,202,45,0,0,13,20,15,2.25,292,75,14.6,202,202,202,202,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/resolver/ServiceNameResolverProvider.java,86,36,0,0,3,2,34,18.0,32,31,16.0,86,86,86,86,yes
3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,219,395,0,0,11,17,171,23.235294117647058,214,123,12.588235294117647,219,219,219,219,yes
3,tools/ledger/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookieid/SearchReplaceBookieIdCommand.java,84,5,0,0,3,2,4,2.5,1,1,0.5,84,84,84,84,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/LogReadException.java,11,1,0,0,2,1,1,1.0,0,0,0.0,11,11,11,11,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackOffWithDeadlinePolicy.java,39,1,0,0,2,1,1,1.0,0,0,0.0,39,39,39,39,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/GetBookieInfoProcessorV3.java,67,36,0,0,8,12,10,3.0,20,5,1.6666666666666667,67,67,67,67,yes
3,tools/framework/src/main/java/org/apache/bookkeeper/tools/framework/CliCommand.java,48,0,0,0,2,1,0,0.0,5,5,5.0,48,48,48,48,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorReplicasCheckTask.java,604,2,0,0,2,1,2,2.0,7,7,7.0,604,604,604,604,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/impl/package-info.java,8,1,0,0,2,1,1,1.0,0,0,0.0,8,8,8,8,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/StorageClient.java,21,0,0,0,2,1,0,0.0,32,32,32.0,21,21,21,21,yes
3,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerManager.java,41,1,0,0,2,1,1,1.0,0,0,0.0,41,41,41,41,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdLedgerManager.java,396,168,0,0,7,15,44,11.2,40,17,2.6666666666666665,396,396,396,396,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLoggerAllocator.java,177,18,0,0,7,9,8,2.0,37,19,4.111111111111111,177,177,177,177,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/namespace/NamespaceWatcher.java,23,1,0,0,2,1,1,1.0,0,0,0.0,23,23,23,23,yes
3,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/util/Sequencer.java,10,0,0,0,1,0,0,0.0,0,0,0.0,10,10,10,10,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/verifier/BookkeeperVerifierMain.java,139,4,0,0,4,3,2,1.3333333333333333,1,1,0.3333333333333333,139,139,139,139,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/exceptions/ObjectClosedException.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookies/EndpointInfoCommand.java,76,25,0,0,5,4,10,6.25,0,0,0.0,76,76,76,76,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/logsegment/LogSegmentEntryStore.java,32,1,0,0,3,2,1,0.5,15,15,7.5,32,32,32,32,yes
3,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/IncrementCommand.java,35,1,0,0,3,2,1,0.5,3,2,1.5,35,35,35,35,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/EntryLocationIndexStats.java,40,0,0,0,2,1,0,0.0,9,9,9.0,40,40,40,40,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/OrderedExecutor.java,555,120,0,0,10,15,49,8.0,272,111,18.133333333333333,555,555,555,555,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookies/NukeExistingClusterCommand.java,47,0,0,0,1,0,0,0.0,0,0,0.0,47,47,47,47,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/mvcc/MVCCAsyncStore.java,427,0,0,0,1,0,0,0.0,0,0,0.0,427,427,427,427,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/stats/MonitoringServerCall.java,30,0,0,0,1,0,0,0.0,0,0,0.0,30,30,30,30,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/KVUtils.java,63,2,0,0,3,2,1,1.0,1,1,0.5,63,63,63,63,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/routing/RangeRoutingTable.java,10,0,0,0,1,0,0,0.0,0,0,0.0,10,10,10,10,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/discover/BookieServiceInfo.java,103,0,0,0,1,0,0,0.0,0,0,0.0,103,103,103,103,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/BKLogHandler.java,550,14,0,0,4,5,5,2.8,6,3,1.2,550,550,550,550,yes
3,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/server/src/main/java/org/apache/bookkeeper/stream/server/service/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/io/dlfs/src/main/java/org/apache/distributedlog/fs/DLInputStream.java,182,0,0,0,1,0,0,0.0,0,0,0.0,182,182,182,182,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,205,21,0,0,6,6,16,3.5,21,14,3.5,205,205,205,205,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/stats/JournalStats.java,165,33,0,0,7,7,30,4.714285714285714,97,42,13.857142857142858,165,165,165,165,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/autorecovery/ToggleCommand.java,74,4,0,0,5,4,2,1.0,3,2,0.75,74,74,74,74,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/collections/GrowableMpScArrayConsumerBlockingQueue.java,240,0,0,0,1,0,0,0.0,0,0,0.0,240,240,240,240,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Builder.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthToken.java,20,2,0,0,3,2,1,1.0,0,0,0.0,20,20,20,20,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,29,11,0,0,6,6,7,1.8333333333333333,17,7,2.8333333333333335,29,29,29,29,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCAsyncBytesStoreImpl.java,94,0,0,0,1,0,0,0.0,0,0,0.0,94,94,94,94,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/RebuildDBLedgerLocationsIndexCommand.java,25,2,0,0,2,1,2,2.0,0,0,0.0,25,25,25,25,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReferenceCounted.java,11,0,0,0,2,1,0,0.0,1,1,1.0,11,11,11,11,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/LastConfirmedAndEntry.java,21,3,0,0,4,3,2,1.0,6,5,2.0,21,21,21,21,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookies/InstanceIdCommand.java,32,0,0,0,1,0,0,0.0,0,0,0.0,32,32,32,32,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/bk/LedgerAllocator.java,9,2,0,0,3,2,1,1.0,0,0,0.0,9,9,9,9,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/acl/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/internal/api/StreamRanges.java,30,0,0,0,1,0,0,0.0,0,0,0.0,30,30,30,30,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/DeleteOp.java,10,0,0,0,1,0,0,0.0,0,0,0.0,10,10,10,10,yes
3,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpServiceRequest.java,39,2,0,0,2,2,1,1.0,1,1,0.5,39,39,39,39,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/component/ServerLifecycleComponent.java,34,1,0,0,2,1,1,1.0,0,0,0.0,34,34,34,34,yes
3,microbenchmarks/src/main/java/org/apache/bookkeeper/proto/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/TableReadView.java,62,0,0,0,1,0,0,0.0,0,0,0.0,62,62,62,62,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/selector/FirstRecordSelector.java,23,1,0,0,2,1,1,1.0,0,0,0.0,23,23,23,23,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/directentrylogger/DirectCompactionEntryLog.java,214,3,0,0,2,2,2,1.5,2,2,1.0,214,214,214,214,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/UpdateLedgerOp.java,104,226,0,0,11,18,167,12.555555555555555,104,81,5.777777777777778,104,104,104,104,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/service/ListLedgerService.java,105,87,0,0,11,15,41,5.8,48,27,3.2,105,105,105,105,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManager.java,32,3,0,0,3,3,1,1.0,1,1,0.3333333333333333,32,32,32,32,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/netty/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/RangeOption.java,15,0,0,0,1,0,0,0.0,0,0,0.0,15,15,15,15,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/server/src/main/java/org/apache/bookkeeper/stream/server/conf/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/rate/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/LedgersIndexCheckOp.java,75,49,0,0,3,3,47,16.333333333333332,10,10,3.3333333333333335,75,75,75,75,yes
3,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/sc/StorageContainerFactory.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/io/AsyncDeleteable.java,10,1,0,0,2,1,1,1.0,0,0,0.0,10,10,10,10,yes
3,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServerConfiguration.java,54,1,0,0,2,1,1,1.0,0,0,0.0,54,54,54,54,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/checkpoint/dlog/DLOutputStream.java,91,2,0,0,3,2,1,1.0,0,0,0.0,91,91,91,91,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/grpc/GrpcTableService.java,93,18,0,0,2,2,17,9.0,62,62,31.0,93,93,93,93,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/util/Transaction.java,34,0,0,0,1,0,0,0.0,0,0,0.0,34,34,34,34,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/package-info.java,7,1,0,0,2,1,1,1.0,0,0,0.0,7,7,7,7,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/ReadLedgerCommand.java,151,13,0,0,5,4,5,3.25,4,2,1.0,151,151,151,151,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/routing/StorageContainerProxyChannelManager.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/CompareTarget.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
3,bookkeeper-slogger/api/src/main/java/org/apache/bookkeeper/slogger/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/RetryableReadException.java,14,1,0,0,2,1,1,1.0,0,0,0.0,14,14,14,14,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/MathUtils.java,39,17,0,0,3,2,15,8.5,15,15,7.5,39,39,39,39,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/resolver/NameResolverProviderFactory.java,31,2,0,0,2,1,2,2.0,1,1,1.0,31,31,31,31,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/WeightedRandomSelectionImpl.java,123,3,0,0,4,3,2,1.0,4,2,1.3333333333333333,123,123,123,123,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManagerFactory.java,270,40,0,0,5,12,9,3.3333333333333335,262,162,21.833333333333332,270,270,270,270,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLClientProviderFactory.java,111,13,0,0,6,6,8,2.1666666666666665,14,9,2.3333333333333335,111,111,111,111,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/PutOptionBuilder.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
3,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/cluster/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/LogExistsException.java,11,1,0,0,2,1,1,1.0,0,0,0.0,11,11,11,11,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/lock/SessionLock.java,38,1,0,0,2,1,1,1.0,0,0,0.0,38,38,38,38,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/DigestType.java,20,3,0,0,5,4,1,0.75,13,5,3.25,20,20,20,20,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/selector/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/datainteg/DataIntegrityCheck.java,13,0,0,0,1,0,0,0.0,0,0,0.0,13,13,13,13,yes
3,tools/ledger/src/main/java/org/apache/bookkeeper/tools/cli/commands/CookieCommandGroup.java,23,0,0,0,2,1,0,0.0,2,2,2.0,23,23,23,23,yes
3,microbenchmarks/src/main/java/org/apache/bookkeeper/bookie/GroupSortBenchmark.java,58,8,0,0,3,2,7,4.0,4,3,2.0,58,58,58,58,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/function/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,stream/proto/src/main/java/org/apache/bookkeeper/stream/protocol/util/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/result/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/stats/ClientStats.java,79,0,0,0,1,0,0,0.0,0,0,0.0,79,79,79,79,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/op/IncrementOpImpl.java,39,0,0,0,1,0,0,0.0,0,0,0.0,39,39,39,39,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingWriteLacOp.java,72,51,0,0,8,14,10,3.642857142857143,22,8,1.5714285714285714,72,72,72,72,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/coder/StringUtf8Coder.java,31,9,0,0,3,2,7,4.5,2,2,1.0,31,31,31,31,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractHierarchicalLedgerManager.java,139,24,0,0,5,7,14,3.4285714285714284,16,8,2.2857142857142856,139,139,139,139,yes
3,stream/server/src/main/java/org/apache/bookkeeper/stream/server/service/CuratorProviderService.java,41,0,0,0,2,1,0,0.0,3,3,3.0,41,41,41,41,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/AbstractLogCompactor.java,62,11,0,0,5,6,4,1.8333333333333333,40,28,6.666666666666667,62,62,62,62,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/config/ConcurrentBaseConfiguration.java,8,43,0,0,2,2,43,21.5,42,41,21.0,8,8,8,8,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,100,143,0,0,17,27,113,5.296296296296297,325,145,12.037037037037036,100,100,100,100,yes
3,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/dlog/ReadCommand.java,29,1,0,0,2,1,1,1.0,0,0,0.0,29,29,29,29,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/kv/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/DeleteTableCommand.java,40,0,0,0,1,0,0,0.0,0,0,0.0,40,40,40,40,yes
3,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/dlog/PerfReaderBase.java,139,0,0,0,1,0,0,0.0,0,0,0.0,139,139,139,139,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerIdGenerator.java,10,6,0,0,3,3,4,2.0,2,1,0.6666666666666666,10,10,10,10,yes
3,stream/distributedlog/io/dlfs/src/main/java/org/apache/distributedlog/fs/DLFileSystem.java,252,2,0,0,2,2,1,1.0,13,13,6.5,252,252,252,252,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/lock/LockSessionExpiredException.java,12,1,0,0,2,1,1,1.0,0,0,0.0,12,12,12,12,yes
3,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/FastCodahaleStatsLogger.java,59,4,0,0,2,2,3,2.0,2,2,1.0,59,59,59,59,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdConstants.java,25,3,0,0,3,2,2,1.5,0,0,0.0,25,25,25,25,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/Etcd64bitIdGenerator.java,91,17,0,0,3,2,16,8.5,3,2,1.5,91,91,91,91,yes
3,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/SimpleStorageAdminClientImpl.java,105,0,0,0,2,1,0,0.0,12,12,12.0,105,105,105,105,yes
3,circe-checksum/src/main/java/com/scurrilous/circe/params/MurmurHash3Variant.java,19,0,0,0,1,0,0,0.0,0,0,0.0,19,19,19,19,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdRegistrationClient.java,121,30,0,0,5,4,21,7.5,16,6,4.0,121,121,121,121,yes
3,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/impl/container/StorageContainerInfo.java,21,0,0,0,1,0,0,0.0,0,0,0.0,21,21,21,21,yes
3,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/annotations/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/service/RecoveryBookieService.java,76,47,0,0,8,8,23,5.875,16,6,2.0,76,76,76,76,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/AutoCloseableLifecycleComponent.java,72,0,0,0,2,1,0,0.0,1,1,1.0,72,72,72,72,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorageFactory.java,16,3,0,0,4,4,1,0.75,4,3,1.0,16,16,16,16,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultBookieAddressResolver.java,48,9,0,0,8,8,2,1.125,12,5,1.5,48,48,48,48,yes
3,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/cluster/ClusterInitializer.java,13,1,0,0,2,1,1,1.0,1,1,1.0,13,13,13,13,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,58,8,0,0,4,5,5,1.6,20,10,4.0,58,58,58,58,yes
3,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/StorageClientImpl.java,113,22,0,0,2,5,17,4.4,43,30,8.6,113,113,113,113,yes
3,stats/utils/src/main/java/org/apache/bookkeeper/stats/utils/StatsDocGenerator.java,206,4,0,0,2,1,4,4.0,4,4,4.0,206,206,206,206,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/api/subscription/package-info.java,6,0,0,0,1,0,0,0.0,0,0,0.0,6,6,6,6,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java,79,84,0,0,16,22,16,3.8181818181818183,75,17,3.409090909090909,79,79,79,79,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MetadataBookieDriver.java,42,8,0,0,5,5,5,1.6,40,28,8.0,42,42,42,42,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/EnvelopedRecordSetReader.java,87,9,0,0,4,3,4,3.0,1,1,0.3333333333333333,87,87,87,87,yes
3,tools/framework/src/main/java/org/apache/bookkeeper/tools/framework/CliSpec.java,188,1,0,0,2,1,1,1.0,15,15,15.0,188,188,188,188,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/client/SimpleTestCommand.java,78,45,0,0,8,7,22,6.428571428571429,49,18,7.0,78,78,78,78,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/metadata/LogMetadataForWriter.java,32,1,0,0,2,1,1,1.0,0,0,0.0,32,32,32,32,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,55,108,0,0,9,13,46,8.307692307692308,57,25,4.384615384615385,55,55,55,55,yes
3,tools/framework/src/main/java/org/apache/bookkeeper/tools/common/BKCommand.java,60,1,0,0,2,2,1,0.5,15,14,7.5,60,60,60,60,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/AvailabilityOfEntriesOfLedger.java,337,4,0,0,4,5,1,0.8,63,55,12.6,337,337,337,337,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/config/PropertiesConfigurationBuilder.java,15,0,0,0,1,0,0,0.0,0,0,0.0,15,15,15,15,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,18,1,0,0,2,1,1,1.0,0,0,0.0,18,18,18,18,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/checkpoint/RocksCheckpointer.java,120,61,0,0,3,4,57,15.25,25,12,6.25,120,120,120,120,yes
3,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,88,3,0,0,2,2,2,1.5,2,2,1.0,88,88,88,88,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/ArrayUtil.java,44,19,0,0,2,2,18,9.5,3,3,1.5,44,44,44,44,yes
